My Poms love this dog food. They are picky eaters and I have tried many different brands. They chose this canned dog food.,1,0.3333333333333333
This human being loves the cat bed. It is cozy and warm with very soft thick bed cushion. I wish I could fit in it. None of my four feline friends wants to have anything to do with it. Maybe they will change their mind when winter comes. Update: Finally a couple of cats warmed up to the bed.,5,0.7142857142857143
A great variety of small toys that has kept three cats completely entertained! Will order several because our cats play like crazy and I never want to run out!,4,2.0
"Great product! Water does not leak from bottle, easy to use and it seems durable. We take this anytime we go out for long periods with our dog and on car rides. I attached a clip to the top, and have it hooked on her leash. Would highly recommend.",2,0.4
Best thing since sliced Bread.,0,0.0
"My dog loves these. Pulls them apart, then enjoys each piece of the braid. American-made by Castor & Pollux- a brand I trust.",3,0.75
"Our cat used to scratch the carpet all the time. We had bought him several scratching posts in the past, but he always ignored them. My mother and I decided that we will give this one a shot since it had so many great reviews and it was a big post that he might be tempted to use it. We put the post in the area he scratched the most. He ignored it at first, but as soon as we used one of the toys around the post, his claws latched onto the post. He was hesitant to scratch it again, so we put a little bit of catnip in the area. He has been scratching the post since then. We haven't had any issues since then. That is why this post is a carpet saver!",1,0.1
"Love these treats for training as they are soft therefore quickly ingested and provide an immediate reward for positive actions. Also, easy to have on hand in a pocket during training sessions. I carry them in my pockets so I can reward my pup within two seconds of his action. This lets him know exactly why he is being rewarded",6,1.5
Water turtles love them.,1,1.0
my cat loves this healthy food,2,2.0
Love these things for small tanks.... I may forever use them!,0,0.0
"I LOVE this spray. I've been using it for years and highly recommend it. I use this on cat and dog stains in rugs or on carpet. Three big things you need to remember if you want this to work: 1) Dab away as much of the stain moisture as possible 2) Make sure you get the stain when it FIRST happens, not the 2nd or 3rd time or it will be hard to break your pet of the habit 3) Saturate the stain with Bac-Out, making sure you spray a bigger circle of bac-out than the stain is so you get an splatter from the pet mess You do really need to let this soak the stain if you want it to clean it out and destroy the pet enzymes. If it is on a rug, spray it and let it sit for a good 10-15 minutes or more. Clean the stain, dab off any excess moisture and smell it or use a blacklight. You may have to spray more than once, but it will actually take all of the stain out, unlike other pet stain cleaners. If it is on a rug, try to flip the rug and get the bottom as well. Most of them will do little more than mask the smell so that you can hope the pet doesn't go again. I also recommend you close off the area where the stain is for a few days to keep the pet from re-marking the spot. If they found that spot to start with, it was for a reason and they need to stay away from it until the bac-out has completely destroyed the stain. Lastly, after you are completely done cleaning, let the sun help keep it clean. Sunlight seems to help.",11,0.6111111111111112
"We have a dog that likes to eat cat poo. We ended up putting the litter box in an unused storage closet with this cat door. All you need is a jig saw. Remove the door, put the template on it, cut it out and assemble. Took no more than 15 minutes and it looks a lot nicer than those flap doors you can get.",2,0.4
"My dog loves this toy we call ""Beary"", and it has become his security toy. He sleeps on it,he carries it around with him, he loves to push on it until he makes the squeaker make noise, he has not chewed it, and it is the perfect size for my Havanese. I like that it has no long hair that he would eat and is made in the USA. He wakes up and immediately looks for this toy every day too. He loves it. I love this company. I have a dog bed, and I have other (rubber) toys from West Paw too. Update June 1: This is still my dog's favorite toy. I have wiped it clean and had it air dry. It has some minor wear at the edges, but still in good shape. I will get a new one when it is too worn.",10,0.8333333333333334
Great for my boy and his coat/allergies,0,0.0
"Wished it was taller, should have read specs more carefully, but pleased w my carrier",1,1.0
"An excellenct cat food, and the cats love it.",1,1.0
"Not flashy...not chrome or stainless steel but if you want a good basic dog food bowl, this is the one. My 4 critters eat well from them.",2,0.6666666666666666
Our Dogs loves these bones. It is so bad. They almost demand them every morning. They eat them very fast. And Our one dog doesn't trust any food. He goes crazy for these. The only complaint I wish they were not so expensive.,3,0.42857142857142855
Kids love these!,1,1.0
Good,0,0.0
"Very good quality, but a little smaller that I expected. The medium won't in a French Bulldog",1,0.5
"I recently adopted an 80 pound German Sheppard, she had no previous training, and would pull on the leash and give me blisters. I had tied a flat collar, a choke chain, a slip leash and nothing controlled her. That is until I tried the Gentle Lead. Within 5 minutes it was like she trained herself. It took very little effort on my part, plus the training video is am must to see. It explains how to use the lead without hurting your dog. It is Great, Maggie is a totally different dog and she learned this without any pulling or pain. I am very pleased.",2,0.25
I mix these salves to use on my injured cut up eyelids to stop infections,0,0.0
thanks,0,0.0
Best steps ever.,0,0.0
These are perfect for my Rhidesian Ridgebacks. The don't need anything too high but need some food bowl height in order to calm their digestion. The legs are nice and study.,3,1.0
"This swing is well made, attractive, and sturdy. It will last a long time. My only reason for not giving it 5 stars was that my shy bird hasn't used it, yet.",3,1.0
THIS FORMULA WORKED GREAT FOR NEW EDITION OF PUPS.,0,0.0
Mine came in with one of the ends not sealed properly. After I repaired it this works amazingly well. Better than my multiple small bars. The bubbles are not large but makes for a very even curtain all the way across the back of my tank. I have this hooked up to a 10 liter air pump in a 95 gallon tank and it runs just fine.,1,0.16666666666666666
excellent price and my dogs love the chicken flavor...they lick the tooth brush!,1,0.5
"We have a full size dachshund and the small fits him really good. The handle on top makes it so easy help him get into the car. All he needs is that little extra boost. He wears his coat with pride, he really struts after we put it on him. The buckle to put it on is on the side rather than under his belly. This is a huge relief. Less tugging, less worry about accidentally getting some skin in between. What I like best is the fact that the material is not collecting his hair like our last jacket for him. We've had it for a couple months and there is not one hair in the seams. His other jacket had the seems full of hair in a single day. Made it itchy on our poor pooch. Definitely worth the investment.",10,0.7692307692307693
Perfect,0,0.0
"I measured and figured this would be fine. It is but I'm searching for 7"" now. Kitties are using it and dig eating out of a bowl with dog bones on it. Like that that bottom inside of bowl is rounded improving the ease of eating dry cat food which attempts to sink back to the center of the bowl.",2,0.4
"I have an old Persian cat and he needs some help staying warm. After trying lots of different dog coats and sweaters, I have found this brand to fit the best and move with my cat so it doesn't interfere with him using the litter pan or climbing stairs. He loves his sweater, purrs happily when I put it on. I got a size small. He is about 8 lbs. Edit: oops I see this review is for the green sweater which I also have, but I submitted the picture of the blue one. They both fit the same. :)",7,0.7777777777777778
Works well for combing my miniature schnauzer's coat & bread.,1,1.0
"I love knowing this product is purified, so I don't worry about toxins. My dogs love this on their food. My vet recommended supplementing with fish oil for my dog with allergies and resulting skin problems.",2,0.6666666666666666
our picky Boston picks out the ones she likes and leaves the rest.,1,1.0
"I didn't expect much from a $10 water bowl. Just needed something until my current foster cat is adopted. This is awesome. The plastic is a nice heavy plastic. This will not be easily damaged! It is large enough that the cats won't tip it or empty it quickly. Yet, not so large it is in the way! Of course, you have to make sure you screw it in properly before turning it over. But you have to do that with all of these. AND it doesn't slop the water immediately after being turned over. It has a filter! Sure, a simply one. But it is there. With the design, the water comes out slower than other auto water bowls. Giving you time to set it down before the water splashes everywhere. I am going to buy more of these!",4,0.25
"My name is Dixie Wiggles (aka, ""Peanut,"" and ""Pee-Wee""), and I am an 18 month old Jack Russell/Dachshund mix. I weigh 22 pounds and my coat is completely blonde in color. I am very cute and sweet - or so they say - but they also tell me I'm a very picky eater. Apparently this causes much consternation and concern for my human mom and dad who, among other things, often ask each other, ""Did she eat anything yet?"" Yes, I admit I have a difficult time eating dog food - especially when I know there's much tastier fare on my mom and dad's plates (which they ""accidentally"" drop on the kitchen floor from time to time.) My mom and dad have tried feeding me several brands of (expensive) high-quality, grain-free dog food - wet and dry - but I just couldn't eat it. Every couple of days, I would nibble at a little of it to placate the poor dears, but my heart wasn't in it. My mom and dad and I finally accepted I just wasn't a big eater. Then a friend gave my mom and dad a sample of this Taste of the Wild to try, and now everything has changed. I no longer sniff at my food, put up my nose, and walk away from my bowl. No more going to bed hungry and no more wasting my mom and dad's money. Much to my mom and dad's (and my) surprise, I have even taken to waiting by my bowl expectantly, consuming every last morsel, and licking my bowl for any remnants. I've even put on a couple of needed pounds, and I have more energy to do my favorite things: chase squirrels, run after balls, and go for walks around the neighborhood. (And if the appreciative ""Ruff!"" from the cute spaniel across the street is any indication, this new food is making my coat shinier too!) I guess this eating business isn't so bad after all. Now if they could only make baths more pleasant...",12,0.46153846153846156
"I love this stuff to help with the flyaway fur when I'm grooming my long haired dog, and it smells nice too.",3,3.0
These are refills for litter Genie and I love litter Genie! Thank you!,1,0.3333333333333333
"Best thing ever! I have tried sooooooooooooooo many products to keep my one cat off of the kitchen counter, none of which were terribly effective. He would always know when the item was taken away meaning I had to constantly leave them up. This meant the Scat spray was constantly needing batteries and the other contraption I purchased (bungee ""spring loaded contraption) was always going off with the slightest tremor and always in the way. This has been the only thing to really work since the my 1 cat is terrified of really loud noises. To me it sounds like a way quieter smoke detector which scare the bejesus out of him. It has only gone off 3 times since having (for a few months now). While I do always have them (large counter space so I have 2) on the counter, they are no trouble to turn off and fold away when I need to use the counter space. This would also work great if you have pets you want to keep off of furniture. The soft, flexible design means it could be used just about anywhere.",3,0.25
Decent brush,0,0.0
Works great on long and short hair dogs. The bottle lasts a long time since it is thick and you don't have to use very much to get them clean. Both the dogs and me love the coconut smell.,3,1.0
"I have 4 small dogs so I bought 4 in all colors, they're very attractive and its so much easier to handle these than the heavy ceramic kind I'd been using. They're durable and stack inside each other,maybe the last bowels I buy.",3,0.75
"It was too large for the back of my car, but we just leave it separated and use only the top section",0,0.0
"My cats used to disassemble the feather toy within minutes. I had to lock it away with the effect that thy sat in front of the door for hours daily making a fuss. The storage bag is great, the cats drag it through the whole flat but seem not to mind that I take the toy out only occasionally. At least the feather refill now lasts a while. I love that the stick is retractable as now it's not a storage issue with the long stick.",2,0.4
Has crunches in it just like I was hoping it would. Great product.,2,1.0
"Great cat food. Meaty, and she loves the gravy too. Merrick is high quality pet food!",1,0.3333333333333333
This a great bed. Very soft and good thickness. Fits perfectly in my dog's crate.,3,1.0
Dogs fav!!!!,1,1.0
Excellent,0,0.0
Smells great,1,1.0
"Our Pet-Safe feeder has been working great since we bought it 2 weeks ago. I did my research on cat feeders and this because it got 86% positive reviews in the 4/5 star categories. So I ordered it over getting a cheaper brand with poor reviews. Programming the feeder took only about 5 min to understand. It's not tall (14""H), simple, quiet (no grinding noise, all you hear is the food falling into the dish) and is dependable and on time. It holds about a month's worth of food (+-). For our 12lb cat (aka: Tubby), who should eat about a cup of food daily, I programmed the feeder to drop 1/8 cup (3X daytime) and 1/4 cup (2X evening). That's 5 times a day for our cat who needs to be a healthier 9lbs. Cats are nocturnal and sleep more during the day and are more active at night. That's why I programmed the feeder the way I did. Also, I liked the more dependable and quiet conveyor belt system for food dropping. The deeper dish was no problem for our cat. This feeder was worth the extra money. Glad we bought this one!",4,0.2857142857142857
"Great stuff used it many times, fan of Kordon products in general.",1,1.0
